"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"Cơm tấm đêm Nguyễn Trãi","3.4","29","375 Nguyễn Trãi","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 937 455 394","Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20%C4%91%C3%AAm%20Nguy%E1%BB%85n%20Tr%C3%A3i&query_place_id=ChIJyU-44lAvdTERQR2I-RBrOF0"
"Cơm tấm Chú Bảo (cơm bụi)",,,"188 Nguyễn Biểu","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Ch%C3%BA%20B%E1%BA%A3o%20(c%C6%A1m%20b%E1%BB%A5i)&query_place_id=ChIJXwkMEAAvdTERbUcbCF6L9uI"
"Cơm tấm đêm sinh viên (Cơm Sườn - Bì - Chả - Ốp la)","3","2","647 Nguyễn Trãi","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng châu Á","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20%C4%91%C3%AAm%20sinh%20vi%C3%AAn%20(C%C6%A1m%20S%C6%B0%E1%BB%9Dn%20-%20B%C3%AC%20-%20Ch%E1%BA%A3%20-%20%E1%BB%90p%20la)&query_place_id=ChIJ0RnMDgAvdTERi9jATlhGPbY"
"Cơm tấm Thái Ngô","2","1","972 Trần Hưng Đạo","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Th%C3%A1i%20Ng%C3%B4&query_place_id=ChIJvRHSMgAvdTERZfWOhhIXW9Q"
"Cơm tấm 115","2.3","3","115 Lê Hồng Phong","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 909 955 700","Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20115&query_place_id=ChIJb0iV-gIvdTER-g0hgOjSIuA"
"Quán Cơm Tấm 68",,,"68 Đ. Ngô Quyền","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20T%E1%BA%A5m%2068&query_place_id=ChIJkUT3J_oudTERuauusxGVtpM"
"Cơm Tấm - Bảo Nhi","3.2","5","Lô C Chung cư, Nguyễn Trãi","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 28 3857 3252","Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20-%20B%E1%BA%A3o%20Nhi&query_place_id=ChIJv8XtDVEvdTERqAn5QzUSKIw"
"Bún Bò Thố Đá Bếp Ông Lập - Trần Phú","4.8","1183","292B Trần Phú","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN","https://beponglap.vn/","+84 1900 999973","Nhà hàng","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Th%E1%BB%91%20%C4%90%C3%A1%20B%E1%BA%BFp%20%C3%94ng%20L%E1%BA%ADp%20-%20Tr%E1%BA%A7n%20Ph%C3%BA&query_place_id=ChIJ1xbp03gvdTERLHzvdW1h2fo"
"Bún Bò Huế Sả","4.9","30","182b Đường Trần Bình Trọng","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20S%E1%BA%A3&query_place_id=ChIJeZ6HbgAvdTERnZOMwHeHUI0"
"Bún Bò Bàu Sen","4.3","59","138 Nguyễn Trãi","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 865 735 307","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20B%C3%A0u%20Sen&query_place_id=ChIJp7j9KsovdTER2wvxa7eJGnY"
"BÚN BÒ PHƯƠNG NGỌC","4.4","111","384 Hoà Hảo","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN","http://bunbophuongngoc.com/","+84 886 384 384","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%9AN%20B%C3%92%20PH%C6%AF%C6%A0NG%20NG%E1%BB%8CC&query_place_id=ChIJCQ8Z1M8vdTER0SDp22_SqZI"
"Quán Bún Bò Huế","4.5","34","31 Đ. Tân Hàng","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 28 3857 9210","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF&query_place_id=ChIJ97HHZ_cudTERhQJFTl4OqLY"
"Bún Bò Viên","4.5","61","196d Đường Trần Bình Trọng","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 967 270 268","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Vi%C3%AAn&query_place_id=ChIJp_dZdCUvdTERiaXkZGcCHHc"
"Bún thịt nướng - bún bò huế - bún mắm","5","1","418/4 Trần Phú","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20th%E1%BB%8Bt%20n%C6%B0%E1%BB%9Bng%20-%20b%C3%BAn%20b%C3%B2%20hu%E1%BA%BF%20-%20b%C3%BAn%20m%E1%BA%AFm&query_place_id=ChIJRWAyTFwvdTERaewPq53Pm6A"
"Bún Bò Sông Hương - Cô Nga Q.5","4.3","34","207/15 Đường Trần Bình Trọng","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 935 234 093","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20S%C3%B4ng%20H%C6%B0%C6%A1ng%20-%20C%C3%B4%20Nga%20Q.5&query_place_id=ChIJNenX6xwvdTERuJMllrmZZ38"
"Hủ tiếu mì 108.","4.3","116","108 Đ. Huỳnh Mẫn Đạt","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20108.&query_place_id=ChIJqRx6ngIvdTERH0ryHCDhLMs"
"Hủ tiếu mì Bà Cao","4.5","103","Chung cư Nguyễn Trãi lô A, 004 Lô A","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 937 580 183","Quán mì","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20B%C3%A0%20Cao&query_place_id=ChIJ_8UzL84vdTERZu3GwM1E8LM"
"Hủ Tiếu Mì MINH PHÁT","4.4","59","56 Đ. Huỳnh Mẫn Đạt","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 333 297 943","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%C3%AC%20MINH%20PH%C3%81T&query_place_id=ChIJudwVzRwvdTER7ANaxaGvVhA"
"Hủ tiếu nam vang Đạt Thành","4.1","288","31 Trần Hưng Đạo","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 28 3838 2388","Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20nam%20vang%20%C4%90%E1%BA%A1t%20Th%C3%A0nh&query_place_id=ChIJo6fdAvwudTERpKwD18V9Hj4"
"Hủ tiếu chị hiền","5","16",,"Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN","https://www.facebook.com/chau.truong.102361",,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20ch%E1%BB%8B%20hi%E1%BB%81n&query_place_id=ChIJ3US8JJwvdTERochS651TVWI"
"Hủ tiếu người Hoa","4.7","6","QM27+HQP, Đ. Tân Hàng","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20ng%C6%B0%E1%BB%9Di%20Hoa&query_place_id=ChIJH4m0Z_cudTERzeHyHLyPUNU"
"Hủ tiếu xào khô, mì xào giòn","4.8","5","267 Trần Phú","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 932 770 763","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20x%C3%A0o%20kh%C3%B4%2C%20m%C3%AC%20x%C3%A0o%20gi%C3%B2n&query_place_id=ChIJc8HyXgAvdTERG2jYtNwfeq4"
"BÚN NUM BO CHÓC TƯ XÊ","3.8","6","27 Lê Hồng Phong","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%9AN%20NUM%20BO%20CH%C3%93C%20T%C6%AF%20X%C3%8A&query_place_id=ChIJR_tchGwvdTERCrtIYjTpM2s"
"Bún bò huế chùa ông","5","4","680 Nguyễn Trãi","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20hu%E1%BA%BF%20ch%C3%B9a%20%C3%B4ng&query_place_id=ChIJZZ7OiEovdTER3_xpeRe-M_4"
"Phở Anh","4.1","303","281 Tân Sơn Nhì","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 964 388 449","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Anh&query_place_id=ChIJp9QXWxMpdTERFopM6paYv04"
"Phở Cây Sung ‐ Độc Lập","4.1","146","256 Đ. Độc Lập","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN","https://www.facebook.com/ONGTY2010","+84 909 559 936","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20C%C3%A2y%20Sung%20%E2%80%90%20%C4%90%E1%BB%99c%20L%E1%BA%ADp&query_place_id=ChIJxboh-P8rdTERGWEkETuNBNY"
"Phở Bò Nam Định 39 Tân Sơn Nhì,Tân Phú,HCM","5","1","39 Tân Sơn Nhì","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN","https://www.facebook.com/phobogiatruyennamdinhcn239tansonnhi","+84 945 133 939","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20B%C3%B2%20Nam%20%C4%90%E1%BB%8Bnh%2039%20T%C3%A2n%20S%C6%A1n%20Nh%C3%AC%2CT%C3%A2n%20Ph%C3%BA%2CHCM&query_place_id=ChIJASFIxEspdTERuyK_phFHYEA"
"Phở Hằng Nam Định - Quán Phở Bắc","5","7","5 Nguyễn Cửu Đàm","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20H%E1%BA%B1ng%20Nam%20%C4%90%E1%BB%8Bnh%20-%20Qu%C3%A1n%20Ph%E1%BB%9F%20B%E1%BA%AFc&query_place_id=ChIJGcRNwHkpdTERSODgqQbEsmQ"
"Phở Ngọc Mai 3","4.7","47","13 Nguyễn Văn Huyên","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Ng%E1%BB%8Dc%20Mai%203&query_place_id=ChIJE29hMT4vdTERqt7xQQuPQQo"
"Hoa Pơ Lang - Phở Khô Gia Lai","4.1","400","207 Tân Sơn Nhì","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 969 827 558","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Hoa%20P%C6%A1%20Lang%20-%20Ph%E1%BB%9F%20Kh%C3%B4%20Gia%20Lai&query_place_id=ChIJbZL6fVYpdTERungz5YbF_YM"
"Hủ Tiếu Da Gà","4.2","435","43 Đ. Vĩnh Nam","Thành phố Hồ Chí Minh","Quận 8, Thành phố Hồ Chí Minh","VN","https://www.foody.vn/ho-chi-minh/hu-tieu-ga-vinh-nam","+84 919 357 904","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Da%20G%C3%A0&query_place_id=ChIJBwCsC3wvdTERk4-UkXOoo4Y"
"Hủ tiếu xào 020 lô C","4.4","33","Chung cư Nguyễn Trãi lô A, lô C/42 Mạc Thiên Tích","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 908 662 498","Nhà hàng Trung Quốc","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20x%C3%A0o%20020%20l%C3%B4%20C&query_place_id=ChIJyRmq4mgvdTERsaVe4KUWt6s"
"Bún bò Huế O Châu | Bún bò Huế ngon quận Tân Phú | Bún bò Huế chuẩn vị","4.9","154","10 Lê Trọng Tấn","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 909 856 017","Nhà hàng gia đình","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20Hu%E1%BA%BF%20O%20Ch%C3%A2u%20%7C%20B%C3%BAn%20b%C3%B2%20Hu%E1%BA%BF%20ngon%20qu%E1%BA%ADn%20T%C3%A2n%20Ph%C3%BA%20%7C%20B%C3%BAn%20b%C3%B2%20Hu%E1%BA%BF%20chu%E1%BA%A9n%20v%E1%BB%8B&query_place_id=ChIJscV30ospdTERnaDJVZo4GI8"
"Bún bò gân Cô Năm","4.2","33","192 Thành Công","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20g%C3%A2n%20C%C3%B4%20N%C4%83m&query_place_id=ChIJa9qDkXIpdTER4WU6QqlxTGA"
"Bún Bò Cậu Hai","4.2","185","2/41 Diệp Minh Châu","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20C%E1%BA%ADu%20Hai&query_place_id=ChIJ-YVZRAApdTER4nHGlv16-Os"
"Bún bò Huế Thanh My Tân Phú","4.4","158","74 Trương Vĩnh Ký","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN","https://bunbohuethanhmytanphu.com/","+84 907 418 860","Nhà hàng","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20Hu%E1%BA%BF%20Thanh%20My%20T%C3%A2n%20Ph%C3%BA&query_place_id=ChIJ0WBlOlMpdTERMe3GZzO6_Ww"
"BÚN BÒ NGỌC HÀ | BÚN BÒ NGON TÂN PHÚ - BÚN BÒ - RAM THỊT NƯỚNG- BÁNH XÈO","4.3","37","59-61 Nguyễn Cửu Đàm","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 966 141 027","Nhà hàng","https://www.google.com/maps/search/?api=1&query=B%C3%9AN%20B%C3%92%20NG%E1%BB%8CC%20H%C3%80%20%7C%20B%C3%9AN%20B%C3%92%20NGON%20T%C3%82N%20PH%C3%9A%20-%20B%C3%9AN%20B%C3%92%20-%20RAM%20TH%E1%BB%8AT%20N%C6%AF%E1%BB%9ANG-%20B%C3%81NH%20X%C3%88O&query_place_id=ChIJHbCVHQArdTER6k-bhD4jBHM"
"Bún Bò Cầu Chà Và","5","2","45 Xóm Củi","Thành phố Hồ Chí Minh","Quận 8, Thành phố Hồ Chí Minh","VN",,"+84 902 375 584","Nhà hàng","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20C%E1%BA%A7u%20Ch%C3%A0%20V%C3%A0&query_place_id=ChIJtXvKJmIvdTERivwMzjzPKec"
"Bún bò Bolsa","3.7","3","284 Trần Hưng Đạo","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN","https://www.facebook.com/pg/B%C3%BAn-B%C3%B2-Bolsa-104043781006142/posts/","+84 708 606 063","Nhà hàng","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20Bolsa&query_place_id=ChIJl8GJYGsvdTERcD1_CumjuAw"
"Bún Bò Huế Như Ý","2.8","22","Chung cư Hùng Vương, 005 lô E, đường Mạc Thiên Tích","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 903 365 465","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20Nh%C6%B0%20%C3%9D&query_place_id=ChIJAdcUZ_oudTERpM5VELRdAos"
"Bún Bò Phú Vang","3.6","12","932 Trần Hưng Đạo","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Quán mì","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Ph%C3%BA%20Vang&query_place_id=ChIJZTg4M_wudTERWIkxNMJ5apk"
"Hủ Tiếu Mực Gia Nguyễn| Hủ Tiếu Mực Tân Phú| Hủ Tiếu Ngon Gò Dầu","4.3","64","269 Trương Vĩnh Ký","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN","http://hutieumucgianguyen.com/","+84 982 888 875","Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%E1%BB%B1c%20Gia%20Nguy%E1%BB%85n%7C%20H%E1%BB%A7%20Ti%E1%BA%BFu%20M%E1%BB%B1c%20T%C3%A2n%20Ph%C3%BA%7C%20H%E1%BB%A7%20Ti%E1%BA%BFu%20Ngon%20G%C3%B2%20D%E1%BA%A7u&query_place_id=ChIJsXP6QOUpdTERBtiV0hQHftU"
"Hủ tiếu miền tây ông Mập","5","1","16 Lê Trọng Tấn","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20mi%E1%BB%81n%20t%C3%A2y%20%C3%B4ng%20M%E1%BA%ADp&query_place_id=ChIJTaxKQCopdTERSADk2QRj8gs"
"Hủ tíu cô hai","4.3","34","199 Đ. Độc Lập","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 901 410 812","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20t%C3%ADu%20c%C3%B4%20hai&query_place_id=ChIJHRvR9GMtdTERtQM-S_VAiIc"
"Hủ tiếu chay Cây Đề","4.2","844","01 Diệp Minh Châu","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN","http://www.facebook.com/hutieuchaycaybode","+84 28 6269 2396","Nhà hàng cho người ăn chay","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20chay%20C%C3%A2y%20%C4%90%E1%BB%81&query_place_id=ChIJr8_GyS0pdTERIln0e4l6l00"
"Hủ Tiếu Nam Vang Thuận Nguyên","4.6","7","368 Tân Sơn Nhì","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 908 362 129","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Nam%20Vang%20Thu%E1%BA%ADn%20Nguy%C3%AAn&query_place_id=ChIJoaHb_WwpdTER3IdwBLVbNSI"
"HỦ TIẾU BÒ VIÊN - HÁ CẢO THIÊN PHƯƠNG","5","2","118 Đ. Tân Kỳ Tân Quý","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Quán mì","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A6%20TI%E1%BA%BEU%20B%C3%92%20VI%C3%8AN%20-%20H%C3%81%20C%E1%BA%A2O%20THI%C3%8AN%20PH%C6%AF%C6%A0NG&query_place_id=ChIJi8-scQApdTERrmaZrMUcVaE"
"Hủ tiếu mì Ngọc","4.6","9","454b Tân Sơn Nhì","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng gia đình","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20Ng%E1%BB%8Dc&query_place_id=ChIJexYX_LArdTERkXPXVUyTqMk"
"Hủ Tiếu Nam Vang Tân Phát","4.9","18","59 Đường số 1","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Nam%20Vang%20T%C3%A2n%20Ph%C3%A1t&query_place_id=ChIJk178CQAvdTERFpon0P8mpec"
"Hủ tiếu chú Đệ","4.8","5","QM27+J3Q, Đ. Trần Hòa","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20ch%C3%BA%20%C4%90%E1%BB%87&query_place_id=ChIJx4k8mZ8vdTER9tb2endoawc"
"Ký Hòa Mì Gia","4","282","64 Đ. Ký Hoà","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 28 3855 6364","Quán mì","https://www.google.com/maps/search/?api=1&query=K%C3%BD%20H%C3%B2a%20M%C3%AC%20Gia&query_place_id=ChIJZVo9I_EudTER0pAUDe_I7qA"
"Hủ Tiếu Mì Gia Chú Thòn","4.1","155","44 Trần Hưng Đạo","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN","https://www.foody.vn/ho-chi-minh/hu-tieu-mi-chu-thon","+84 907 800 568","Quán mì","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20M%C3%AC%20Gia%20Ch%C3%BA%20Th%C3%B2n&query_place_id=ChIJGShZAfwudTERE40vymtmfAs"
"Hủ tiếu nam vang Phượng","4.1","483","358-360 Trần Phú","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN","https://www.facebook.com/profile.php?id=100094783532989&mibextid=LQQJ4d","+84 902 575 515","Quán mì","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20nam%20vang%20Ph%C6%B0%E1%BB%A3ng&query_place_id=ChIJcQTEbvsudTEReGZq-somNys"
"Hủ tiếu mì 368","4.5","2","Hẻm 233 Nguyễn Trãi","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 918 133 299","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20368&query_place_id=ChIJP44grosvdTERQarf3VL14fo"
"Quán Hủ Tiếu Nam Vang","3.8","25","92 Đ. Ký Hoà","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20H%E1%BB%A7%20Ti%E1%BA%BFu%20Nam%20Vang&query_place_id=ChIJCVkgPPEudTER5aZZVnFeIeE"
"Tiệm Phở số 7","5","7","119 Thành Công","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 907 710 636","Quán mì","https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20Ph%E1%BB%9F%20s%E1%BB%91%207&query_place_id=ChIJD8RXeQApdTERcaiGXg62B9Q"
"Phở Thảo","4.2","25","991 Đ. Lũy Bán Bích","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 932 181 844","Nhà hàng châu Á","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Th%E1%BA%A3o&query_place_id=ChIJ-_0eYgApdTERgL-Q5Ig-HyI"
"Phở Thắng","5","2","16 Diệp Minh Châu","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 363 454 739","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Th%E1%BA%AFng&query_place_id=ChIJBQK_XvwpdTER_UfqZL-J_Vs"
"Bún Bò - Cơm - Mì, Nui Xào - Sinh Tố, Nước Ép 018",,,"QM58+5F9, Đ. Ngô Quyền","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 345 393 578","Nhà hàng","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20-%20C%C6%A1m%20-%20M%C3%AC%2C%20Nui%20X%C3%A0o%20-%20Sinh%20T%E1%BB%91%2C%20N%C6%B0%E1%BB%9Bc%20%C3%89p%20018&query_place_id=ChIJhfuO704vdTERmQBb6wLs6Rg"
"Bún bò Huế cô Trang","2","1","45 Xóm Củi","Thành phố Hồ Chí Minh","Quận 8, Thành phố Hồ Chí Minh","VN",,"+84 28 3950 0126","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20Hu%E1%BA%BF%20c%C3%B4%20Trang&query_place_id=ChIJA1r8J_YudTERk0GX-Pgk0Xk"
"Bún Cá - Bún Bò GẮP LÀ GHIỀN",,,"646M Nguyễn Trãi","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20C%C3%A1%20-%20B%C3%BAn%20B%C3%B2%20G%E1%BA%AEP%20L%C3%80%20GHI%E1%BB%80N&query_place_id=ChIJk2ZqjJovdTER0e9PwkO5-LE"
"Quán Bún Bò hẻm 78 ADV Quận 5",,,"78B An Dương Vương","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng ăn nhanh","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20B%C3%BAn%20B%C3%B2%20h%E1%BA%BBm%2078%20ADV%20Qu%E1%BA%ADn%205&query_place_id=ChIJ2ZidFvQvdTER8j9MoXygla0"
"Phở bò - Bún bò & Cơm Cây Me Quán","3","6","34A Đ. Tản Đà","Thành phố Hồ Chí Minh","Quận 5, Thành phố Hồ Chí Minh","VN",,"+84 898 082 402","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20b%C3%B2%20-%20B%C3%BAn%20b%C3%B2%20%26%20C%C6%A1m%20C%C3%A2y%20Me%20Qu%C3%A1n&query_place_id=ChIJTdrj3vkudTERLootTdzvvew"
